ip_addr,port,ip version,end point,count,sum of frame size,packet/s,Throughput,
64.145.89.25,43253,0,1,57.0,8313.0,0.95,138.55,
158.108.244.147,57236,0,0,57.0,3594.0,0.95,59.9,
103.246.19.158,21452,0,1,57.0,3594.0,0.95,59.9,
158.108.8.155,12764,0,1,57.0,19397.0,0.95,323.283333333333,
158.108.237.242,9257,0,0,57.0,83307.0,0.95,1388.45,
171.6.192.16,16724,0,1,57.0,83307.0,0.95,1388.45,
158.108.8.155,1752,0,1,57.0,32604.0,0.95,543.4,
64.145.89.25,42997,0,1,57.0,8128.0,0.95,135.466666666667,
158.108.8.155,15308,0,1,57.0,20846.0,0.95,347.433333333333,
68.232.44.139,21956,0,1,57.0,12986.0,0.95,216.433333333333,
158.108.8.155,965,0,1,57.0,32789.0,0.95,546.483333333333,
202.28.85.79,196,0,1,57.0,3420.0,0.95,57.0,
124.121.239.235,20480,0,1,57.0,20516.0,0.95,341.933333333333,
64.145.89.11,24046,0,1,57.0,8476.0,0.95,141.266666666667,
158.108.230.123,47873,0,1,57.0,8349.0,0.95,139.15,
158.108.135.151,33221,0,0,57.0,3636.0,0.95,60.6,
124.121.60.104,52708,0,1,57.0,3636.0,0.95,60.6,
171.7.115.77,1225,0,0,57.0,23484.0,0.95,391.4,
158.108.67.245,12587,0,1,57.0,23484.0,0.95,391.4,
2001:03c8:1303:1002:0218:8bff:fe31:63e1,0,1,0,57.0,7570.0,0.95,126.166666666667,
107.217.64.10,22369,0,0,57.0,10550.0,0.95,175.833333333333,
158.108.8.155,60915,0,1,57.0,22218.0,0.95,370.3,
14.207.41.235,52708,0,0,57.0,78702.0,0.95,1311.7,
158.108.135.151,62807,0,1,57.0,78702.0,0.95,1311.7,
158.108.219.137,64357,0,0,57.0,36608.0,0.95,610.133333333333,
125.24.187.130,16345,0,0,57.0,8649.0,0.95,144.15,
158.108.135.151,11493,0,0,57.0,4848.0,0.95,80.8,
14.207.183.174,52708,0,1,57.0,4848.0,0.95,80.8,
183.89.18.243,47873,0,0,57.0,6377.0,0.95,106.283333333333,
158.108.8.155,1496,0,1,57.0,28678.0,0.95,477.966666666667,
66.249.66.101,20480,0,0,57.0,5936.0,0.95,98.9333333333333,
158.108.21.9,59306,0,1,57.0,5936.0,0.95,98.9333333333333,
158.108.135.151,5417,0,0,57.0,5328.0,0.95,88.8,
1.4.199.78,52708,0,1,57.0,5328.0,0.95,88.8,
158.108.156.55,47873,0,0,57.0,8700.0,0.95,145.0,
69.171.235.48,44461,0,1,57.0,8700.0,0.95,145.0,
158.108.135.151,731,0,0,57.0,4218.0,0.95,70.3,
182.52.129.229,52708,0,1,57.0,4218.0,0.95,70.3,
133.48.192.150,51250,0,1,57.0,18633.0,0.95,310.55,
158.108.228.129,20480,0,1,57.0,15901.0,0.95,265.016666666667,
158.108.219.180,16658,0,1,57.0,11836.0,0.95,197.266666666667,
158.108.219.136,6874,0,1,56.0,8924.0,0.933333333333333,148.733333333333,
158.108.135.151,35783,0,0,56.0,3614.0,0.933333333333333,60.2333333333333,
124.122.119.64,52708,0,1,56.0,3614.0,0.933333333333333,60.2333333333333,
142.161.91.70,22369,0,0,56.0,8438.0,0.933333333333333,140.633333333333,
158.108.4.241,47401,0,0,56.0,57950.0,0.933333333333333,965.833333333333,
158.108.43.210,24913,0,1,56.0,3366.0,0.933333333333333,56.1,
158.108.8.155,23851,0,0,56.0,32721.0,0.933333333333333,545.35,
158.108.219.137,35788,0,0,56.0,11018.0,0.933333333333333,183.633333333333,
49.230.67.171,47873,0,1,56.0,11018.0,0.933333333333333,183.633333333333,
146.0.14.105,45768,0,1,56.0,61875.0,0.933333333333333,1031.25,
158.108.8.155,12228,0,1,56.0,13954.0,0.933333333333333,232.566666666667,
31.13.79.81,47302,0,1,56.0,5020.0,0.933333333333333,83.6666666666667,
180.183.71.56,52708,0,0,56.0,74878.0,0.933333333333333,1247.96666666667,
158.108.135.151,23265,0,1,56.0,74878.0,0.933333333333333,1247.96666666667,
223.207.88.3,64288,0,1,56.0,18880.0,0.933333333333333,314.666666666667,
158.108.8.155,55819,0,1,56.0,8596.0,0.933333333333333,143.266666666667,
125.25.12.45,47873,0,0,56.0,10144.0,0.933333333333333,169.066666666667,
158.108.219.136,59210,0,1,56.0,10144.0,0.933333333333333,169.066666666667,
27.254.40.108,44255,0,0,56.0,33581.0,0.933333333333333,559.683333333333,
158.108.228.176,47873,0,1,56.0,22450.0,0.933333333333333,374.166666666667,
203.151.206.227,13259,0,1,56.0,8962.0,0.933333333333333,149.366666666667,
158.108.135.151,50635,0,0,56.0,3818.0,0.933333333333333,63.6333333333333,
110.169.178.224,52708,0,1,56.0,3818.0,0.933333333333333,63.6333333333333,
158.108.219.140,26078,0,1,56.0,3456.0,0.933333333333333,57.6,
158.108.24.4,42230,0,1,56.0,10410.0,0.933333333333333,173.5,
158.108.135.151,42090,0,0,56.0,3450.0,0.933333333333333,57.5,
101.109.97.183,52708,0,1,56.0,3450.0,0.933333333333333,57.5,
202.28.85.106,39360,0,0,56.0,13946.0,0.933333333333333,232.433333333333,
203.146.251.6,48579,0,0,56.0,42279.0,0.933333333333333,704.65,
158.108.158.216,36615,0,1,56.0,42279.0,0.933333333333333,704.65,
223.206.191.8,51250,0,0,56.0,23800.0,0.933333333333333,396.666666666667,
158.108.8.155,11830,0,1,56.0,23800.0,0.933333333333333,396.666666666667,
1.1.215.163,52708,0,0,56.0,69549.0,0.933333333333333,1159.15,
158.108.135.151,61906,0,1,56.0,69549.0,0.933333333333333,1159.15,
158.108.8.155,24337,0,0,56.0,22014.0,0.933333333333333,366.9,
171.98.73.216,51250,0,1,56.0,22014.0,0.933333333333333,366.9,
158.108.8.155,55819,0,0,56.0,15264.0,0.933333333333333,254.4,
158.108.110.6,65076,0,1,56.0,5040.0,0.933333333333333,84.0,
171.4.214.225,52708,0,0,56.0,75156.0,0.933333333333333,1252.6,
158.108.135.151,16362,0,1,56.0,75156.0,0.933333333333333,1252.6,
119.42.82.117,52708,0,0,56.0,82208.0,0.933333333333333,1370.13333333333,
158.108.135.151,30983,0,1,56.0,82208.0,0.933333333333333,1370.13333333333,
158.108.8.155,31950,0,1,56.0,33730.0,0.933333333333333,562.166666666667,
31.13.79.49,26605,0,0,56.0,17484.0,0.933333333333333,291.4,
158.108.136.246,47873,0,0,56.0,4188.0,0.933333333333333,69.8,
31.13.79.81,31705,0,1,56.0,4188.0,0.933333333333333,69.8,
158.108.174.250,47873,0,0,56.0,7663.0,0.933333333333333,127.716666666667,
158.108.135.151,25678,0,0,56.0,3524.0,0.933333333333333,58.7333333333333,
171.6.23.6,52708,0,1,56.0,3524.0,0.933333333333333,58.7333333333333,
158.108.8.155,36547,0,1,56.0,25180.0,0.933333333333333,419.666666666667,
173.194.49.110,52202,0,0,56.0,67296.0,0.933333333333333,1121.6,
158.108.8.155,26411,0,1,56.0,19608.0,0.933333333333333,326.8,
158.108.108.116,47873,0,1,56.0,4975.0,0.933333333333333,82.9166666666667,
158.108.8.155,27396,0,1,56.0,15880.0,0.933333333333333,264.666666666667,
61.19.12.42,2475,0,0,56.0,43055.0,0.933333333333333,717.583333333333,
158.108.245.139,20480,0,0,56.0,10412.0,0.933333333333333,173.533333333333,
158.108.8.155,9411,0,1,56.0,27884.0,0.933333333333333,464.733333333333,
158.108.149.226,20480,0,1,56.0,7421.0,0.933333333333333,123.683333333333,
158.108.39.176,47873,0,0,56.0,3360.0,0.933333333333333,56.0,
202.28.85.90,3557,0,0,56.0,72459.0,0.933333333333333,1207.65,
31.13.79.81,37892,0,1,56.0,3594.0,0.933333333333333,59.9,
158.108.219.137,39648,0,0,56.0,12230.0,0.933333333333333,203.833333333333,
158.108.135.151,18746,0,0,56.0,3528.0,0.933333333333333,58.8,
101.51.157.97,52708,0,1,56.0,3528.0,0.933333333333333,58.8,
158.108.225.26,36895,0,1,56.0,7042.0,0.933333333333333,117.366666666667,
158.108.133.64,63456,0,0,56.0,20700.0,0.933333333333333,345.0,
64.145.89.41,679,0,0,56.0,11953.0,0.933333333333333,199.216666666667,
64.145.89.18,26078,0,1,55.0,11440.0,0.916666666666667,190.666666666667,
158.108.156.116,47873,0,1,55.0,14448.0,0.916666666666667,240.8,
202.28.85.80,51154,0,0,55.0,43902.0,0.916666666666667,731.7,
158.108.78.9,20110,0,0,55.0,71108.0,0.916666666666667,1185.13333333333,
66.249.77.69,20480,0,1,55.0,71108.0,0.916666666666667,1185.13333333333,
202.28.85.12,33237,0,0,55.0,20081.0,0.916666666666667,334.683333333333,
2001:03c8:1303:1305:ed3b:50a4:00fd:9070,47873,1,1,55.0,6950.0,0.916666666666667,115.833333333333,
158.108.135.151,28492,0,0,55.0,3868.0,0.916666666666667,64.4666666666667,
101.51.150.81,52708,0,1,55.0,3868.0,0.916666666666667,64.4666666666667,
158.108.219.136,20523,0,0,55.0,23475.0,0.916666666666667,391.25,
158.108.135.151,15190,0,0,55.0,3798.0,0.916666666666667,63.3,
101.108.232.141,52708,0,1,55.0,3798.0,0.916666666666667,63.3,
158.108.8.155,26078,0,0,55.0,14236.0,0.916666666666667,237.266666666667,
158.108.8.155,27154,0,1,55.0,19740.0,0.916666666666667,329.0,
158.108.135.151,64503,0,0,55.0,5202.0,0.916666666666667,86.7,
101.108.23.246,52708,0,1,55.0,5202.0,0.916666666666667,86.7,
158.108.8.155,23851,0,1,55.0,26923.0,0.916666666666667,448.716666666667,
158.108.158.83,47873,0,1,55.0,10875.0,0.916666666666667,181.25,
203.144.174.74,2317,0,1,55.0,3300.0,0.916666666666667,55.0,
158.108.102.16,27145,0,1,55.0,4445.0,0.916666666666667,74.0833333333333,
158.108.29.196,47873,0,1,55.0,25110.0,0.916666666666667,418.5,
158.108.227.65,20480,0,0,55.0,6456.0,0.916666666666667,107.6,
158.108.140.210,31775,0,0,55.0,3300.0,0.916666666666667,55.0,
1.4.161.146,52708,0,0,55.0,79690.0,0.916666666666667,1328.16666666667,
158.108.135.151,46143,0,1,55.0,79690.0,0.916666666666667,1328.16666666667,
110.168.19.208,52708,0,0,55.0,80040.0,0.916666666666667,1334.0,
158.108.135.151,65260,0,1,55.0,80040.0,0.916666666666667,1334.0,
158.108.8.155,8899,0,1,55.0,18848.0,0.916666666666667,314.133333333333,
171.4.112.166,52708,0,0,55.0,73778.0,0.916666666666667,1229.63333333333,
158.108.135.151,20722,0,1,55.0,73778.0,0.916666666666667,1229.63333333333,
202.28.85.12,63727,0,1,55.0,3464.0,0.916666666666667,57.7333333333333,
124.122.216.68,52708,0,0,55.0,73740.0,0.916666666666667,1229.0,
158.108.135.151,30240,0,1,55.0,73740.0,0.916666666666667,1229.0,
158.108.219.137,16576,0,1,55.0,5587.0,0.916666666666667,93.1166666666667,
158.108.236.41,36615,0,0,55.0,3630.0,0.916666666666667,60.5,
210.1.60.208,62452,0,1,55.0,3630.0,0.916666666666667,60.5,
158.108.219.136,7130,0,1,55.0,7205.0,0.916666666666667,120.083333333333,
158.108.8.155,65476,0,0,55.0,28810.0,0.916666666666667,480.166666666667,
158.108.15.75,47873,0,1,55.0,29372.0,0.916666666666667,489.533333333333,
158.108.14.144,41951,0,0,55.0,7668.0,0.916666666666667,127.8,
87.3.196.102,15629,0,1,55.0,7668.0,0.916666666666667,127.8,
158.108.244.220,47873,0,0,55.0,23682.0,0.916666666666667,394.7,
192.229.145.163,5066,0,1,55.0,3300.0,0.916666666666667,55.0,
31.13.79.81,61937,0,0,55.0,24047.0,0.916666666666667,400.783333333333,
158.108.52.147,20480,0,1,55.0,8938.0,0.916666666666667,148.966666666667,
158.108.196.220,20480,0,0,55.0,20996.0,0.916666666666667,349.933333333333,
64.145.89.18,51147,0,1,55.0,7671.0,0.916666666666667,127.85,
158.108.245.93,20480,0,0,55.0,4525.0,0.916666666666667,75.4166666666667,
1.1.163.159,51250,0,0,55.0,5636.0,0.916666666666667,93.9333333333333,
158.108.8.155,48462,0,1,55.0,10788.0,0.916666666666667,179.8,
75.148.118.137,51250,0,1,55.0,23322.0,0.916666666666667,388.7,
158.108.102.16,24377,0,0,55.0,50666.0,0.916666666666667,844.433333333333,
223.204.115.5,20480,0,1,55.0,50666.0,0.916666666666667,844.433333333333,
158.108.224.41,1328,0,0,55.0,62126.0,0.916666666666667,1035.43333333333,
223.207.216.19,32137,0,1,55.0,62126.0,0.916666666666667,1035.43333333333,
158.108.110.6,65076,0,0,55.0,77770.0,0.916666666666667,1296.16666666667,
158.108.219.137,38793,0,1,55.0,10393.0,0.916666666666667,173.216666666667,
158.108.135.151,43060,0,0,55.0,3592.0,0.916666666666667,59.8666666666667,
171.5.171.239,52708,0,1,55.0,3592.0,0.916666666666667,59.8666666666667,
158.108.135.151,1243,0,0,55.0,3922.0,0.916666666666667,65.3666666666667,
124.122.130.185,52708,0,1,55.0,3922.0,0.916666666666667,65.3666666666667,
158.108.142.183,0,0,1,55.0,8640.0,0.916666666666667,144.0,
91.200.13.48,20480,0,1,55.0,14802.0,0.916666666666667,246.7,
158.108.8.155,34126,0,0,55.0,37104.0,0.916666666666667,618.4,
158.108.98.214,58380,0,0,55.0,3300.0,0.916666666666667,55.0,
76.26.184.6,52708,0,1,55.0,4428.0,0.916666666666667,73.8,
158.108.8.155,35008,0,0,55.0,17309.0,0.916666666666667,288.483333333333,
158.108.8.155,34575,0,1,55.0,15316.0,0.916666666666667,255.266666666667,
158.108.219.136,21035,0,0,55.0,24684.0,0.916666666666667,411.4,
27.254.44.28,29121,0,1,55.0,10217.0,0.916666666666667,170.283333333333,
158.108.40.205,13568,0,1,54.0,10935.0,0.9,182.25,
158.108.135.151,62810,0,0,54.0,3372.0,0.9,56.2,
223.206.79.219,52708,0,1,54.0,3372.0,0.9,56.2,
61.19.12.19,9154,0,1,54.0,6559.0,0.9,109.316666666667,
27.254.40.108,45535,0,0,54.0,47786.0,0.9,796.433333333333,
158.108.44.212,38634,0,1,54.0,6712.0,0.9,111.866666666667,
158.108.8.155,42037,0,0,54.0,31733.0,0.9,528.883333333333,
158.108.8.155,20174,0,1,54.0,23542.0,0.9,392.366666666667,
158.108.135.151,65119,0,0,54.0,4476.0,0.9,74.6,
113.53.86.93,52708,0,1,54.0,4476.0,0.9,74.6,
31.13.79.81,36842,0,1,54.0,9960.0,0.9,166.0,
158.108.219.134,33238,0,0,54.0,25029.0,0.9,417.15,
124.121.238.90,47873,0,0,54.0,12840.0,0.9,214.0,
158.108.219.136,50749,0,1,54.0,7878.0,0.9,131.3,
158.108.219.137,44515,0,1,54.0,6137.0,0.9,102.283333333333,
158.108.219.30,37573,0,1,54.0,7548.0,0.9,125.8,
158.108.102.16,10912,0,0,54.0,50950.0,0.9,849.166666666667,
111.84.4.210,20480,0,1,54.0,50950.0,0.9,849.166666666667,
158.108.219.134,6613,0,1,54.0,7155.0,0.9,119.25,
158.108.8.155,41677,0,0,54.0,28710.0,0.9,478.5,
158.108.8.155,54799,0,0,54.0,20268.0,0.9,337.8,
171.98.254.101,52708,0,0,54.0,30756.0,0.9,512.6,
158.108.135.151,17932,0,1,54.0,30756.0,0.9,512.6,
1.2.221.150,20480,0,1,54.0,15838.0,0.9,263.966666666667,
113.53.124.112,52708,0,0,54.0,30576.0,0.9,509.6,
158.108.135.151,61265,0,1,54.0,30576.0,0.9,509.6,
49.230.124.98,47873,0,1,54.0,68202.0,0.9,1136.7,
158.108.245.239,47873,0,0,54.0,10118.0,0.9,168.633333333333,
158.108.102.10,2501,0,1,54.0,6142.0,0.9,102.366666666667,
158.108.135.151,48396,0,0,54.0,3432.0,0.9,57.2,
110.77.214.108,52708,0,1,54.0,3432.0,0.9,57.2,
202.28.85.37,14800,0,1,54.0,3604.0,0.9,60.0666666666667,
223.205.55.158,20480,0,0,54.0,9596.0,0.9,159.933333333333,
223.205.55.158,20480,0,1,54.0,8693.0,0.9,144.883333333333,
110.169.141.242,51250,0,0,54.0,15290.0,0.9,254.833333333333,
158.108.8.155,56326,0,1,54.0,15290.0,0.9,254.833333333333,
158.108.8.155,36311,0,1,54.0,13132.0,0.9,218.866666666667,
158.108.113.217,20480,0,0,54.0,5124.0,0.9,85.4,
158.108.219.24,49862,0,1,54.0,10429.0,0.9,173.816666666667,
27.254.44.28,28609,0,1,54.0,11965.0,0.9,199.416666666667,
125.27.152.1,52708,0,0,54.0,72026.0,0.9,1200.43333333333,
158.108.219.136,35418,0,0,54.0,43774.0,0.9,729.566666666667,
110.92.28.183,54213,0,0,54.0,51313.0,0.9,855.216666666667,
158.108.8.155,727,0,0,54.0,15672.0,0.9,261.2,
122.155.18.163,34758,0,0,54.0,45558.0,0.9,759.3,
158.108.118.147,36615,0,1,54.0,45558.0,0.9,759.3,
171.99.203.119,47873,0,0,54.0,8518.0,0.9,141.966666666667,
158.108.135.151,47329,0,0,54.0,5172.0,0.9,86.2,
118.172.95.206,52708,0,1,54.0,5172.0,0.9,86.2,
31.13.79.81,24338,0,1,54.0,15778.0,0.9,262.966666666667,
158.108.135.151,23812,0,0,54.0,3860.0,0.9,64.3333333333333,
115.87.80.247,52708,0,1,54.0,3860.0,0.9,64.3333333333333,
31.13.79.81,52939,0,1,54.0,23910.0,0.9,398.5,
158.108.173.147,47873,0,0,54.0,27600.0,0.9,460.0,
158.108.8.155,63947,0,1,54.0,14360.0,0.9,239.333333333333,
158.108.135.151,847,0,1,54.0,72384.0,0.9,1206.4,
158.108.219.180,16658,0,0,54.0,34515.0,0.9,575.25,
1.161.16.83,9638,0,1,54.0,3348.0,0.9,55.8,
158.108.8.155,3543,0,1,54.0,22684.0,0.9,378.066666666667,
95.105.0.175,38745,0,0,54.0,7722.0,0.9,128.7,
158.108.126.177,57626,0,1,54.0,7722.0,0.9,128.7,
158.108.135.151,45532,0,0,54.0,3318.0,0.9,55.3,
125.25.186.44,52708,0,1,54.0,3318.0,0.9,55.3,
158.108.8.155,64991,0,1,54.0,26202.0,0.9,436.7,
173.194.38.172,16595,0,1,54.0,7499.0,0.9,124.983333333333,
158.108.155.210,20480,0,1,54.0,15469.0,0.9,257.816666666667,
27.145.151.25,52708,0,0,54.0,68804.0,0.9,1146.73333333333,
158.108.135.151,4103,0,1,54.0,68804.0,0.9,1146.73333333333,
158.108.193.88,47873,0,1,54.0,8764.0,0.9,146.066666666667,
158.108.143.121,47873,0,0,54.0,3240.0,0.9,54.0,
158.108.8.155,27154,0,0,54.0,24278.0,0.9,404.633333333333,
68.232.44.139,9669,0,1,54.0,11584.0,0.9,193.066666666667,
31.13.79.81,43783,0,1,54.0,9798.0,0.9,163.3,
158.108.8.155,11830,0,0,54.0,27004.0,0.9,450.066666666667,
223.206.191.8,51250,0,1,54.0,27004.0,0.9,450.066666666667,
158.108.219.137,8751,0,1,54.0,6768.0,0.9,112.8,
158.108.216.5,48196,0,0,54.0,53838.0,0.9,897.3,
158.108.8.155,60915,0,0,54.0,38426.0,0.9,640.433333333333,
158.108.8.155,59854,0,1,53.0,15077.0,0.883333333333333,251.283333333333,
202.28.85.78,54726,0,1,53.0,3180.0,0.883333333333333,53.0,
110.164.236.40,51250,0,0,53.0,26628.0,0.883333333333333,443.8,
158.108.219.162,42435,0,1,53.0,6183.0,0.883333333333333,103.05,
158.108.8.155,1240,0,0,53.0,31506.0,0.883333333333333,525.1,
158.108.142.183,10648,0,0,53.0,7579.0,0.883333333333333,126.316666666667,
95.79.77.121,42580,0,1,53.0,7579.0,0.883333333333333,126.316666666667,
158.108.233.221,47873,0,1,53.0,8642.0,0.883333333333333,144.033333333333,
158.108.8.155,42190,0,0,53.0,19835.0,0.883333333333333,330.583333333333,
158.108.8.155,19918,0,1,53.0,17648.0,0.883333333333333,294.133333333333,
158.108.135.151,54212,0,0,53.0,4422.0,0.883333333333333,73.7,
27.130.45.73,52708,0,1,53.0,4422.0,0.883333333333333,73.7,
158.108.47.169,20480,0,0,53.0,5070.0,0.883333333333333,84.5,
158.108.8.155,26923,0,1,53.0,17274.0,0.883333333333333,287.9,
158.108.219.137,4178,0,1,53.0,8339.0,0.883333333333333,138.983333333333,
158.108.8.155,36291,0,1,53.0,21934.0,0.883333333333333,365.566666666667,
68.232.45.96,60127,0,1,53.0,3180.0,0.883333333333333,53.0,
158.108.8.155,64220,0,0,53.0,23686.0,0.883333333333333,394.766666666667,
158.108.102.10,52160,0,0,53.0,36010.0,0.883333333333333,600.166666666667,
158.108.102.189,0,0,1,53.0,5384.0,0.883333333333333,89.7333333333333,
31.13.79.81,49422,0,1,53.0,7673.0,0.883333333333333,127.883333333333,
64.145.89.25,42741,0,1,53.0,9890.0,0.883333333333333,164.833333333333,
158.108.8.155,54358,0,0,53.0,22358.0,0.883333333333333,372.633333333333,
158.108.135.151,12617,0,0,53.0,4170.0,0.883333333333333,69.5,
223.206.240.166,52708,0,1,53.0,4170.0,0.883333333333333,69.5,
158.108.135.151,45071,0,0,53.0,3738.0,0.883333333333333,62.3,
115.87.170.131,52708,0,1,53.0,3738.0,0.883333333333333,62.3,
124.121.179.15,20480,0,1,53.0,10540.0,0.883333333333333,175.666666666667,
158.108.64.233,8168,0,1,53.0,9223.0,0.883333333333333,153.716666666667,
158.108.134.194,20480,0,1,53.0,4815.0,0.883333333333333,80.25,
110.45.195.199,29949,0,1,53.0,7526.0,0.883333333333333,125.433333333333,
158.108.135.151,3855,0,0,53.0,3564.0,0.883333333333333,59.4,
171.101.9.71,52708,0,1,53.0,3564.0,0.883333333333333,59.4,
158.108.135.151,17606,0,0,53.0,4090.0,0.883333333333333,68.1666666666667,
124.121.243.158,52708,0,1,53.0,4090.0,0.883333333333333,68.1666666666667,
158.108.152.113,47873,0,0,53.0,3839.0,0.883333333333333,63.9833333333333,
158.108.219.162,6759,0,1,53.0,15674.0,0.883333333333333,261.233333333333,
158.108.8.155,28104,0,1,53.0,13024.0,0.883333333333333,217.066666666667,
146.0.14.105,45256,0,1,53.0,58567.0,0.883333333333333,976.116666666667,
158.108.8.155,12755,0,1,53.0,17697.0,0.883333333333333,294.95,
158.108.108.58,27071,0,0,53.0,7420.0,0.883333333333333,123.666666666667,
158.108.140.36,57534,0,0,53.0,3337.0,0.883333333333333,55.6166666666667,
179.219.248.76,16263,0,1,53.0,3337.0,0.883333333333333,55.6166666666667,
158.108.207.11,47873,0,0,53.0,17220.0,0.883333333333333,287.0,
158.108.219.136,19977,0,1,53.0,13253.0,0.883333333333333,220.883333333333,
158.108.135.151,25445,0,0,53.0,3955.0,0.883333333333333,65.9166666666667,
101.108.180.77,52708,0,1,53.0,3955.0,0.883333333333333,65.9166666666667,
158.108.139.25,47873,0,0,53.0,6437.0,0.883333333333333,107.283333333333,
124.120.136.191,52708,0,0,53.0,65730.0,0.883333333333333,1095.5,
158.108.135.151,2243,0,1,53.0,65730.0,0.883333333333333,1095.5,
158.108.12.148,47873,0,1,53.0,19992.0,0.883333333333333,333.2,
158.108.229.219,47873,0,1,53.0,9133.0,0.883333333333333,152.216666666667,
31.13.79.82,35250,0,0,53.0,9921.0,0.883333333333333,165.35,
158.108.143.153,47873,0,1,53.0,9921.0,0.883333333333333,165.35,
173.194.117.34,21446,0,0,53.0,52320.0,0.883333333333333,872.0,
68.67.176.43,39879,0,0,53.0,17861.0,0.883333333333333,297.683333333333,
61.47.47.83,21517,0,1,53.0,3330.0,0.883333333333333,55.5,
23.61.194.41,9410,0,1,53.0,6342.0,0.883333333333333,105.7,
158.108.8.155,31445,0,0,53.0,23884.0,0.883333333333333,398.066666666667,
158.108.244.69,47873,0,1,53.0,12027.0,0.883333333333333,200.45,
158.108.8.155,35265,0,1,53.0,11844.0,0.883333333333333,197.4,
158.108.158.216,47873,0,1,53.0,26533.0,0.883333333333333,442.216666666667,
49.230.152.21,20480,0,1,53.0,29119.0,0.883333333333333,485.316666666667,
158.108.159.131,47873,0,1,53.0,19300.0,0.883333333333333,321.666666666667,
134.170.0.200,50136,0,1,53.0,15303.0,0.883333333333333,255.05,
203.144.174.74,4295,0,1,53.0,3180.0,0.883333333333333,53.0,
158.108.8.155,20285,0,0,53.0,24056.0,0.883333333333333,400.933333333333,
171.7.59.216,51250,0,1,53.0,24056.0,0.883333333333333,400.933333333333,
124.121.107.219,47873,0,1,53.0,8408.0,0.883333333333333,140.133333333333,
126.126.243.143,38649,0,0,53.0,5396.0,0.883333333333333,89.9333333333333,
111.221.77.160,32474,0,1,53.0,4155.0,0.883333333333333,69.25,
158.108.162.180,20480,0,0,53.0,5174.0,0.883333333333333,86.2333333333333,
58.11.19.110,20480,0,0,53.0,22348.0,0.883333333333333,372.466666666667,
158.108.247.135,23708,0,1,53.0,4303.0,0.883333333333333,71.7166666666667,
17.171.71.105,25539,0,1,53.0,9879.0,0.883333333333333,164.65,
158.108.7.10,47873,0,0,53.0,12717.0,0.883333333333333,211.95,
23.61.194.58,39891,0,0,52.0,18058.0,0.866666666666667,300.966666666667,
158.108.181.46,41295,0,0,52.0,35400.0,0.866666666666667,590.0,
120.63.250.55,47009,0,1,52.0,35400.0,0.866666666666667,590.0,
158.108.102.10,17077,0,1,52.0,7785.0,0.866666666666667,129.75,
158.108.8.155,54895,0,1,52.0,23770.0,0.866666666666667,396.166666666667,
158.108.8.155,35008,0,1,52.0,15920.0,0.866666666666667,265.333333333333,
31.13.79.49,26605,0,1,52.0,9343.0,0.866666666666667,155.716666666667,
158.108.150.45,31508,0,0,52.0,5814.0,0.866666666666667,96.9,
54.251.239.247,15329,0,1,52.0,5814.0,0.866666666666667,96.9,
27.254.45.171,31228,0,0,52.0,19778.0,0.866666666666667,329.633333333333,
